image_path,prompt,attractiveness,image_reward,pick_score,hps
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\53_attractive.jpg,a portrait photo of a face,2.0,1.0895801782608032,20.938098907470703,0.2841796875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\53_normal.jpg,a portrait photo of a face,1.0,0.43283167481422424,20.24317741394043,0.208251953125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\53_unattractive.jpg,a portrait photo of a face,0.0,1.2836871147155762,20.878005981445312,0.28271484375
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\54_attractive.jpg,a portrait photo of a face,2.0,0.6302482485771179,21.75603675842285,0.28955078125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\54_normal.jpg,a portrait photo of a face,1.0,0.9838657975196838,19.82101821899414,0.2415771484375
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\54_unattractive.jpg,a portrait photo of a face,0.0,1.3571935892105103,20.703229904174805,0.275146484375
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\55_attractive.jpg,a portrait photo of a face,2.0,1.5741291046142578,21.70389175415039,0.294189453125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\55_normal.jpg,a portrait photo of a face,1.0,1.3785732984542847,21.55890464782715,0.27978515625
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\55_unattractive.jpg,a portrait photo of a face,0.0,1.587531328201294,21.391855239868164,0.284912109375
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\56_attractive.jpg,a portrait photo of a face,2.0,0.8350687026977539,21.833105087280273,0.267822265625
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\56_normal.jpg,a portrait photo of a face,1.0,0.48834463953971863,20.294347763061523,0.2587890625
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\56_unattractive.jpg,a portrait photo of a face,0.0,0.815984845161438,19.732864379882812,0.237060546875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\57_attractive.jpg,a portrait photo of a face,2.0,0.5921356678009033,20.271228790283203,0.2369384765625
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\57_normal.jpg,a portrait photo of a face,1.0,0.4529380798339844,19.28315544128418,0.195556640625
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\57_unattractive.jpg,a portrait photo of a face,0.0,0.3777804374694824,20.250516891479492,0.2264404296875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\58_attractive.jpg,a portrait photo of a face,2.0,1.4739644527435303,21.143949508666992,0.281005859375
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\58_normal.jpg,a portrait photo of a face,1.0,0.7882087826728821,19.662109375,0.2364501953125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\58_unattractive.jpg,a portrait photo of a face,0.0,1.597396731376648,19.752843856811523,0.26806640625
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\59_attractive.jpg,a portrait photo of a face,2.0,1.4027386903762817,22.030193328857422,0.30029296875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\59_normal.jpg,a portrait photo of a face,1.0,1.488580584526062,21.58902931213379,0.287109375
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\59_unattractive.jpg,a portrait photo of a face,0.0,1.2890652418136597,21.535961151123047,0.286865234375
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\5_attractive.jpg,a portrait photo of a face,2.0,0.04294214025139809,21.443431854248047,0.296630859375
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\5_normal.jpg,a portrait photo of a face,1.0,0.44612064957618713,20.8149356842041,0.255615234375
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\5_unattractive.jpg,a portrait photo of a face,0.0,0.5837445259094238,21.491031646728516,0.28564453125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\60_attractive.jpg,a portrait photo of a face,2.0,0.8904667496681213,22.837182998657227,0.3115234375
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\60_normal.jpg,a portrait photo of a face,1.0,0.2995368242263794,21.35281753540039,0.275146484375
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\60_unattractive.jpg,a portrait photo of a face,0.0,0.39809131622314453,21.33092498779297,0.266357421875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\61_attractive.jpg,a portrait photo of a face,2.0,-0.6248739361763,21.033296585083008,0.234619140625
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\61_normal.jpg,a portrait photo of a face,1.0,0.7520843744277954,20.696340560913086,0.2376708984375
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\61_unattractive.jpg,a portrait photo of a face,0.0,0.7418026328086853,21.335054397583008,0.24365234375
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\62_attractive.jpg,a portrait photo of a face,2.0,1.0923798084259033,20.003528594970703,0.244384765625
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\62_normal.jpg,a portrait photo of a face,1.0,-0.5819768309593201,19.62096405029297,0.2061767578125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\62_unattractive.jpg,a portrait photo of a face,0.0,0.603834331035614,19.960477828979492,0.2091064453125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\63_attractive.jpg,a portrait photo of a face,2.0,0.41065165400505066,21.58256721496582,0.302490234375
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\63_normal.jpg,a portrait photo of a face,1.0,0.33762824535369873,19.63601303100586,0.2381591796875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\63_unattractive.jpg,a portrait photo of a face,0.0,1.035806655883789,19.854124069213867,0.275390625
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\64_attractive.jpg,a portrait photo of a face,2.0,1.1379611492156982,21.49989128112793,0.285888671875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\64_normal.jpg,a portrait photo of a face,1.0,0.6157490611076355,20.904909133911133,0.267578125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\64_unattractive.jpg,a portrait photo of a face,0.0,1.604579210281372,20.83989143371582,0.28125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\65_attractive.jpg,a portrait photo of a face,2.0,1.2514822483062744,21.420578002929688,0.280029296875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\65_normal.jpg,a portrait photo of a face,1.0,0.5560373067855835,20.505327224731445,0.2484130859375
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\65_unattractive.jpg,a portrait photo of a face,0.0,1.3618519306182861,20.866666793823242,0.263916015625
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\66_attractive.jpg,a portrait photo of a face,2.0,1.1082950830459595,21.005334854125977,0.271484375
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\66_normal.jpg,a portrait photo of a face,1.0,0.44691410660743713,20.1175537109375,0.2271728515625
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\66_unattractive.jpg,a portrait photo of a face,0.0,0.9318974614143372,20.835803985595703,0.26513671875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\67_attractive.jpg,a portrait photo of a face,2.0,0.6229733824729919,20.875913619995117,0.271484375
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\67_normal.jpg,a portrait photo of a face,1.0,0.4762256443500519,20.518442153930664,0.261474609375
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\67_unattractive.jpg,a portrait photo of a face,0.0,0.5317548513412476,20.279985427856445,0.2724609375
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\68_attractive.jpg,a portrait photo of a face,2.0,0.901695191860199,21.314931869506836,0.2841796875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\68_normal.jpg,a portrait photo of a face,1.0,0.9963045120239258,20.18037223815918,0.255126953125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\68_unattractive.jpg,a portrait photo of a face,0.0,1.5252785682678223,21.375211715698242,0.27978515625
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\69_attractive.jpg,a portrait photo of a face,2.0,1.5773435831069946,22.161083221435547,0.318603515625
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\69_normal.jpg,a portrait photo of a face,1.0,1.5348854064941406,21.764684677124023,0.2880859375
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\69_unattractive.jpg,a portrait photo of a face,0.0,1.6441401243209839,21.845361709594727,0.29296875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\6_attractive.jpg,a portrait photo of a face,2.0,1.2158055305480957,22.081270217895508,0.301513671875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\6_normal.jpg,a portrait photo of a face,1.0,1.359742283821106,21.823923110961914,0.276611328125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\6_unattractive.jpg,a portrait photo of a face,0.0,1.5351135730743408,21.74117660522461,0.2861328125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\70_attractive.jpg,a portrait photo of a face,2.0,1.5623950958251953,21.94530487060547,0.28955078125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\70_normal.jpg,a portrait photo of a face,1.0,1.1796585321426392,20.954448699951172,0.28173828125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\70_unattractive.jpg,a portrait photo of a face,0.0,0.9620091915130615,21.327280044555664,0.287109375
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\71_attractive.jpg,a portrait photo of a face,2.0,0.9909989237785339,21.228992462158203,0.265625
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\71_normal.jpg,a portrait photo of a face,1.0,0.6828919053077698,20.689655303955078,0.2406005859375
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\71_unattractive.jpg,a portrait photo of a face,0.0,0.9999499320983887,20.04866600036621,0.2430419921875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\72_attractive.jpg,a portrait photo of a face,2.0,0.35440266132354736,18.70854377746582,0.2022705078125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\72_normal.jpg,a portrait photo of a face,1.0,1.3713700771331787,20.517318725585938,0.25732421875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\72_unattractive.jpg,a portrait photo of a face,0.0,1.5778030157089233,20.465797424316406,0.256103515625
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\73_attractive.jpg,a portrait photo of a face,2.0,1.327852725982666,21.940393447875977,0.311279296875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\73_normal.jpg,a portrait photo of a face,1.0,1.2953697443008423,21.805997848510742,0.28564453125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\73_unattractive.jpg,a portrait photo of a face,0.0,1.2627215385437012,21.692276000976562,0.2822265625
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\74_attractive.jpg,a portrait photo of a face,2.0,1.0656567811965942,22.088899612426758,0.29541015625
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\74_normal.jpg,a portrait photo of a face,1.0,0.7649622559547424,21.094022750854492,0.25390625
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\74_unattractive.jpg,a portrait photo of a face,0.0,1.2004231214523315,21.293949127197266,0.260986328125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\75_attractive.jpg,a portrait photo of a face,2.0,0.9449145793914795,21.06937599182129,0.2783203125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\75_normal.jpg,a portrait photo of a face,1.0,1.0135366916656494,20.531646728515625,0.2330322265625
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\75_unattractive.jpg,a portrait photo of a face,0.0,1.4117006063461304,20.948251724243164,0.251708984375
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\76_attractive.jpg,a portrait photo of a face,2.0,0.8423112034797668,21.131200790405273,0.2578125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\76_normal.jpg,a portrait photo of a face,1.0,0.07042034715414047,19.62615203857422,0.2196044921875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\76_unattractive.jpg,a portrait photo of a face,0.0,0.3805401027202606,20.206737518310547,0.2379150390625
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\77_attractive.jpg,a portrait photo of a face,2.0,0.9027774930000305,21.482833862304688,0.26611328125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\77_normal.jpg,a portrait photo of a face,1.0,0.5878015160560608,20.480863571166992,0.244873046875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\77_unattractive.jpg,a portrait photo of a face,0.0,1.6394535303115845,21.402450561523438,0.304443359375
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\78_attractive.jpg,a portrait photo of a face,2.0,0.5587843656539917,21.30858612060547,0.277587890625
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\78_normal.jpg,a portrait photo of a face,1.0,1.1308202743530273,21.184589385986328,0.267333984375
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\78_unattractive.jpg,a portrait photo of a face,0.0,1.1352630853652954,20.854711532592773,0.248779296875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\79_attractive.jpg,a portrait photo of a face,2.0,1.2484054565429688,22.465463638305664,0.3154296875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\79_normal.jpg,a portrait photo of a face,1.0,0.5404046773910522,21.588550567626953,0.2384033203125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\79_unattractive.jpg,a portrait photo of a face,0.0,1.5486983060836792,21.75042724609375,0.27587890625
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\7_attractive.jpg,a portrait photo of a face,2.0,0.9121528267860413,21.409353256225586,0.274658203125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\7_normal.jpg,a portrait photo of a face,1.0,0.8161594867706299,20.9171142578125,0.250732421875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\7_unattractive.jpg,a portrait photo of a face,0.0,0.5849164128303528,21.12841033935547,0.2471923828125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\80_attractive.jpg,a portrait photo of a face,2.0,-1.0662399530410767,21.450559616088867,0.279052734375
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\80_normal.jpg,a portrait photo of a face,1.0,-1.4980909824371338,19.14130973815918,0.2122802734375
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\80_unattractive.jpg,a portrait photo of a face,0.0,-1.0872430801391602,19.818872451782227,0.234375
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\81_attractive.jpg,a portrait photo of a face,2.0,1.561978816986084,22.24549102783203,0.313720703125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\81_normal.jpg,a portrait photo of a face,1.0,1.4069111347198486,22.381813049316406,0.302734375
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\81_unattractive.jpg,a portrait photo of a face,0.0,1.5245603322982788,22.345949172973633,0.305419921875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\82_attractive.jpg,a portrait photo of a face,2.0,0.4701094329357147,21.576570510864258,0.281494140625
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\82_normal.jpg,a portrait photo of a face,1.0,0.17152497172355652,20.784597396850586,0.2489013671875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\82_unattractive.jpg,a portrait photo of a face,0.0,0.7797948122024536,21.31993865966797,0.269775390625
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\83_attractive.jpg,a portrait photo of a face,2.0,0.7501884698867798,21.560632705688477,0.266357421875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\83_normal.jpg,a portrait photo of a face,1.0,0.9515717029571533,20.3426570892334,0.2366943359375
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\83_unattractive.jpg,a portrait photo of a face,0.0,1.0535067319869995,20.06744956970215,0.2406005859375
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\84_attractive.jpg,a portrait photo of a face,2.0,1.2909557819366455,21.30027961730957,0.276611328125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\84_normal.jpg,a portrait photo of a face,1.0,1.1589868068695068,21.154138565063477,0.24462890625
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\84_unattractive.jpg,a portrait photo of a face,0.0,1.7135566473007202,21.692913055419922,0.288818359375
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\85_attractive.jpg,a portrait photo of a face,2.0,0.8244723677635193,22.375164031982422,0.3017578125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\85_normal.jpg,a portrait photo of a face,1.0,0.6698723435401917,19.95094871520996,0.2354736328125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\85_unattractive.jpg,a portrait photo of a face,0.0,0.8547799587249756,20.191198348999023,0.259765625
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\86_attractive.jpg,a portrait photo of a face,2.0,0.8836560845375061,21.793447494506836,0.282470703125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\86_normal.jpg,a portrait photo of a face,1.0,0.8397419452667236,21.051088333129883,0.233642578125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\86_unattractive.jpg,a portrait photo of a face,0.0,0.8244695663452148,21.460466384887695,0.26318359375
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\87_attractive.jpg,a portrait photo of a face,2.0,0.4528616666793823,21.79084014892578,0.298583984375
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\87_normal.jpg,a portrait photo of a face,1.0,0.8890896439552307,20.426259994506836,0.233642578125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\87_unattractive.jpg,a portrait photo of a face,0.0,0.5668351054191589,20.360422134399414,0.2408447265625
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\88_attractive.jpg,a portrait photo of a face,2.0,0.9141683578491211,21.203092575073242,0.2626953125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\88_normal.jpg,a portrait photo of a face,1.0,0.8915711045265198,20.968732833862305,0.255859375
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\88_unattractive.jpg,a portrait photo of a face,0.0,0.0012439608108252287,19.631126403808594,0.1837158203125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\89_attractive.jpg,a portrait photo of a face,2.0,1.5836611986160278,22.660602569580078,0.321533203125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\89_normal.jpg,a portrait photo of a face,1.0,1.2446959018707275,21.628286361694336,0.289794921875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\89_unattractive.jpg,a portrait photo of a face,0.0,1.1901321411132812,21.953475952148438,0.305908203125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\8_attractive.jpg,a portrait photo of a face,2.0,0.10269326716661453,20.86663818359375,0.255859375
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\8_normal.jpg,a portrait photo of a face,1.0,-0.21924491226673126,21.15680694580078,0.251953125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\8_unattractive.jpg,a portrait photo of a face,0.0,0.09615615755319595,21.31033706665039,0.257080078125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\90_attractive.jpg,a portrait photo of a face,2.0,0.13178056478500366,20.446361541748047,0.257568359375
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\90_normal.jpg,a portrait photo of a face,1.0,0.26477453112602234,20.391529083251953,0.2266845703125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\90_unattractive.jpg,a portrait photo of a face,0.0,1.7046362161636353,20.298765182495117,0.27587890625
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\91_attractive.jpg,a portrait photo of a face,2.0,0.6148754954338074,21.521961212158203,0.27587890625
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\91_normal.jpg,a portrait photo of a face,1.0,0.572836697101593,20.456544876098633,0.2467041015625
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\91_unattractive.jpg,a portrait photo of a face,0.0,0.9088190793991089,21.06529426574707,0.267333984375
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\92_attractive.jpg,a portrait photo of a face,2.0,1.041136622428894,21.588483810424805,0.2919921875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\92_normal.jpg,a portrait photo of a face,1.0,0.5817696452140808,20.639188766479492,0.2254638671875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\92_unattractive.jpg,a portrait photo of a face,0.0,0.6449119448661804,20.945310592651367,0.25439453125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\93_attractive.jpg,a portrait photo of a face,2.0,1.0848830938339233,21.899734497070312,0.30419921875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\93_normal.jpg,a portrait photo of a face,1.0,0.26557978987693787,20.3712158203125,0.2408447265625
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\93_unattractive.jpg,a portrait photo of a face,0.0,0.7505375146865845,20.75660514831543,0.2578125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\94_attractive.jpg,a portrait photo of a face,2.0,0.9723194241523743,21.488557815551758,0.291748046875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\94_normal.jpg,a portrait photo of a face,1.0,0.864020586013794,20.793853759765625,0.243896484375
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\94_unattractive.jpg,a portrait photo of a face,0.0,1.0847965478897095,20.73377227783203,0.248779296875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\95_attractive.jpg,a portrait photo of a face,2.0,0.0979103147983551,20.365703582763672,0.254638671875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\95_normal.jpg,a portrait photo of a face,1.0,-0.5870906710624695,20.157560348510742,0.2332763671875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\95_unattractive.jpg,a portrait photo of a face,0.0,0.8091045022010803,20.433542251586914,0.2464599609375
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\96_attractive.jpg,a portrait photo of a face,2.0,1.6182832717895508,22.168487548828125,0.32275390625
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\96_normal.jpg,a portrait photo of a face,1.0,1.384676456451416,21.81049919128418,0.2958984375
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\96_unattractive.jpg,a portrait photo of a face,0.0,1.4245855808258057,22.191865921020508,0.2998046875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_image_sdxl\\97_attractive.jpg,a portrait photo of a face,2.0,1.081580638885498,21.489551544189453,0.26123046875
