image_path,prompt,attractiveness,clip_score,aesthetic,image_reward,pick_score,hps
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\85_normal.jpg,a portrait photo of a face,1.0,27.850505828857422,6.161440849304199,1.3176714181900024,22.164514541625977,0.32373046875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\85_unattractive.jpg,a portrait photo of a face,0.0,31.134483337402344,5.948451042175293,1.4719460010528564,21.273948669433594,0.302001953125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\86_attractive.jpg,a portrait photo of a face,2.0,26.642131805419922,5.947503566741943,0.9170529842376709,22.564971923828125,0.315673828125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\86_normal.jpg,a portrait photo of a face,1.0,29.593339920043945,5.6751790046691895,1.6544020175933838,22.558839797973633,0.327392578125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\86_unattractive.jpg,a portrait photo of a face,0.0,28.711286544799805,5.502519607543945,1.6165740489959717,21.285240173339844,0.316650390625
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\87_attractive.jpg,a portrait photo of a face,2.0,27.675474166870117,6.339308261871338,1.4928311109542847,23.018239974975586,0.32470703125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\87_normal.jpg,a portrait photo of a face,1.0,31.542821884155273,6.191747665405273,1.562866449356079,22.680341720581055,0.328857421875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\87_unattractive.jpg,a portrait photo of a face,0.0,30.927974700927734,5.743109703063965,1.6127398014068604,21.88486671447754,0.3134765625
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\88_attractive.jpg,a portrait photo of a face,2.0,27.445148468017578,6.188115119934082,1.2628265619277954,22.991329193115234,0.326171875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\88_normal.jpg,a portrait photo of a face,1.0,29.713905334472656,6.210722923278809,1.4030920267105103,22.50026512145996,0.328369140625
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\88_unattractive.jpg,a portrait photo of a face,0.0,29.312833786010742,5.795303821563721,1.624843955039978,22.30991554260254,0.320556640625
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\89_attractive.jpg,a portrait photo of a face,2.0,28.079965591430664,6.364789009094238,1.094436764717102,22.36600112915039,0.3212890625
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\89_normal.jpg,a portrait photo of a face,1.0,29.506778717041016,5.89394474029541,1.4304604530334473,23.00670623779297,0.32861328125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\89_unattractive.jpg,a portrait photo of a face,0.0,29.81024169921875,5.722146987915039,1.6418368816375732,22.18500328063965,0.315185546875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\8_attractive.jpg,a portrait photo of a face,2.0,28.223949432373047,6.221123695373535,1.0912306308746338,22.426565170288086,0.321533203125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\8_normal.jpg,a portrait photo of a face,1.0,29.14070701599121,6.2071685791015625,1.6298915147781372,22.777353286743164,0.330810546875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\8_unattractive.jpg,a portrait photo of a face,0.0,28.829973220825195,5.265485763549805,0.8608494400978088,21.81791114807129,0.27783203125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\90_attractive.jpg,a portrait photo of a face,2.0,28.726545333862305,6.458967685699463,1.5033915042877197,22.663013458251953,0.323486328125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\90_normal.jpg,a portrait photo of a face,1.0,31.58666229248047,6.327869892120361,1.6750714778900146,22.287792205810547,0.333740234375
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\90_unattractive.jpg,a portrait photo of a face,0.0,28.717395782470703,6.38498592376709,1.694884181022644,20.77108383178711,0.321044921875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\91_attractive.jpg,a portrait photo of a face,2.0,29.242080688476562,6.178135871887207,1.3560230731964111,22.085613250732422,0.325439453125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\91_normal.jpg,a portrait photo of a face,1.0,29.390419006347656,6.714097023010254,0.964434027671814,21.26287841796875,0.30810546875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\91_unattractive.jpg,a portrait photo of a face,0.0,26.559406280517578,6.42020845413208,1.5308942794799805,19.554136276245117,0.2958984375
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\92_attractive.jpg,a portrait photo of a face,2.0,27.057329177856445,5.750269412994385,0.5158654451370239,22.53002166748047,0.305908203125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\92_normal.jpg,a portrait photo of a face,1.0,28.355852127075195,5.890750885009766,0.7676295042037964,22.302425384521484,0.306396484375
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\92_unattractive.jpg,a portrait photo of a face,0.0,31.252592086791992,5.693717002868652,1.4799011945724487,22.26211166381836,0.319091796875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\93_attractive.jpg,a portrait photo of a face,2.0,27.354768753051758,5.926712989807129,0.9142208099365234,21.993356704711914,0.3095703125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\93_normal.jpg,a portrait photo of a face,1.0,28.598684310913086,5.968732833862305,1.1476913690567017,22.889516830444336,0.327392578125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\93_unattractive.jpg,a portrait photo of a face,0.0,30.075199127197266,5.96854305267334,1.4423021078109741,21.276304244995117,0.3076171875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\94_attractive.jpg,a portrait photo of a face,2.0,27.89779281616211,5.987403869628906,0.9273421168327332,22.324466705322266,0.314453125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\94_normal.jpg,a portrait photo of a face,1.0,28.6186580657959,6.190229415893555,0.8689687252044678,21.409841537475586,0.32177734375
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\94_unattractive.jpg,a portrait photo of a face,0.0,28.606956481933594,6.711967468261719,1.5973920822143555,21.526657104492188,0.306640625
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\95_attractive.jpg,a portrait photo of a face,2.0,27.170175552368164,6.442361831665039,1.5003912448883057,22.126333236694336,0.3203125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\95_normal.jpg,a portrait photo of a face,1.0,28.546100616455078,5.851489067077637,1.6390931606292725,22.5556583404541,0.32275390625
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\95_unattractive.jpg,a portrait photo of a face,0.0,29.026954650878906,5.599813461303711,1.6215401887893677,21.314943313598633,0.30517578125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\96_attractive.jpg,a portrait photo of a face,2.0,28.48978614807129,6.001558303833008,1.2541958093643188,22.714548110961914,0.316650390625
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\96_normal.jpg,a portrait photo of a face,1.0,31.03179931640625,6.168996810913086,1.4581503868103027,22.555051803588867,0.327880859375
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\96_unattractive.jpg,a portrait photo of a face,0.0,31.545669555664062,5.602516174316406,1.3370661735534668,21.371286392211914,0.304931640625
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\97_attractive.jpg,a portrait photo of a face,2.0,28.486648559570312,6.636994361877441,1.070457935333252,22.6065731048584,0.33251953125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\97_normal.jpg,a portrait photo of a face,1.0,28.645368576049805,6.024074554443359,1.3969093561172485,22.232465744018555,0.326904296875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\97_unattractive.jpg,a portrait photo of a face,0.0,27.17037582397461,6.788058280944824,1.3578397035598755,19.744558334350586,0.281005859375
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\98_attractive.jpg,a portrait photo of a face,2.0,29.691654205322266,6.631252765655518,1.2877655029296875,22.435583114624023,0.330810546875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\98_normal.jpg,a portrait photo of a face,1.0,29.141510009765625,5.884293556213379,1.483511209487915,22.206199645996094,0.326416015625
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\98_unattractive.jpg,a portrait photo of a face,0.0,28.900197982788086,5.749011516571045,1.6744297742843628,20.94350242614746,0.310546875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\99_attractive.jpg,a portrait photo of a face,2.0,27.822376251220703,5.870443344116211,0.7775037288665771,22.612878799438477,0.318603515625
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\99_normal.jpg,a portrait photo of a face,1.0,29.6468563079834,5.853169918060303,1.5978291034698486,22.69428253173828,0.341064453125
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\99_unattractive.jpg,a portrait photo of a face,0.0,30.84810447692871,5.811384201049805,1.6203622817993164,21.126728057861328,0.301513671875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\9_attractive.jpg,a portrait photo of a face,2.0,28.47018814086914,5.527134895324707,1.163497805595398,22.22516632080078,0.326171875
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\9_normal.jpg,a portrait photo of a face,1.0,28.168981552124023,6.3199076652526855,0.7806788086891174,21.07977867126465,0.31787109375
C:\\Users\\hgm1g14\\Documents\\AI_Manipulation_Hackathon\\generated_images_flux\\9_unattractive.jpg,a portrait photo of a face,0.0,27.111974716186523,6.6365437507629395,1.6673978567123413,20.00143814086914,0.318359375
